Date,Day_of_Week,Hour,Department,Staff_Count,Num_Patients,Average_Wait_Time,Emergency_Load,Label
2025-01-04,Friday,17,Emergency,12,42,70,Yes,High
2025-03-21,Thursday,2,Surgery,13,15,44,No,Medium
2025-06-02,Saturday,4,Surgery,15,0,11,Yes,Low
2025-03-11,Wednesday,6,Radiology,6,14,37,No,Medium
2025-04-23,Wednesday,8,Cardiology,15,17,36,No,Medium
2025-05-03,Friday,18,Surgery,15,1,15,No,Low
2025-07-11,Thursday,11,Surgery,10,13,30,No,Medium
2025-03-19,Sunday,12,Radiology,13,19,42,Yes,Medium
2025-03-10,Monday,10,Radiology,10,0,24,Yes,Low
2025-07-27,Sunday,16,Cardiology,10,23,49,Yes,High
2025-09-06,Monday,16,Cardiology,8,16,31,Yes,Medium
2025-06-10,Tuesday,10,Pediatrics,12,17,37,Yes,Medium
2025-06-09,Monday,6,Cardiology,4,21,39,No,High
2025-04-22,Saturday,15,Pediatrics,13,14,29,Yes,Medium
2025-01-22,Wednesday,10,Emergency,4,32,58,Yes,High
2025-02-23,Sunday,0,Pediatrics,5,7,19,No,Low
2025-08-21,Sunday,23,Radiology,8,15,40,Yes,Medium
2025-04-19,Saturday,11,Radiology,5,12,25,No,Medium
2025-08-20,Thursday,22,Emergency,6,42,66,Yes,High
2025-01-01,Friday,7,Surgery,3,0,9,No,Low
2025-09-07,Monday,8,Radiology,9,4,11,No,Low
2025-09-05,Sunday,2,Radiology,10,0,10,No,Low
2025-02-02,Friday,11,Surgery,11,15,47,Yes,Medium
2025-10-02,Wednesday,17,Cardiology,7,15,33,No,Medium
2025-04-11,Monday,2,Surgery,4,1,6,No,Low
2025-10-12,Saturday,4,Surgery,11,4,7,No,Low
2025-10-14,Wednesday,9,Surgery,15,10,12,No,Medium
2025-06-09,Sunday,3,Surgery,14,7,25,Yes,Low
2025-05-04,Tuesday,5,Radiology,11,6,11,Yes,Low
2025-06-21,Wednesday,10,Radiology,14,17,40,No,Medium
2025-05-17,Tuesday,14,Emergency,15,30,52,Yes,High
2025-06-03,Sunday,3,Emergency,5,26,56,Yes,High
2025-06-04,Saturday,22,Radiology,4,19,38,No,Medium
2025-05-26,Tuesday,14,Radiology,6,20,31,Yes,High
2025-08-22,Thursday,7,Radiology,3,0,11,Yes,Low
2025-07-03,Tuesday,20,Pediatrics,14,23,46,No,High
2025-09-07,Friday,1,Cardiology,15,0,13,Yes,Low
2025-06-25,Thursday,3,Emergency,10,27,47,Yes,High
2025-07-13,Sunday,12,Emergency,15,25,50,Yes,High
2025-10-07,Sunday,5,Radiology,14,12,27,Yes,Medium
2025-08-06,Saturday,16,Emergency,3,35,66,Yes,High
2025-10-05,Sunday,14,Emergency,3,35,61,Yes,High
2025-09-09,Monday,21,Pediatrics,5,18,35,No,Medium
2025-05-30,Thursday,13,Radiology,12,17,40,Yes,Medium
2025-08-17,Thursday,5,Surgery,12,0,24,Yes,Low
2025-04-17,Sunday,8,Cardiology,4,14,34,Yes,Medium
2025-05-18,Friday,16,Pediatrics,10,20,35,Yes,High
2025-08-01,Friday,7,Cardiology,4,19,44,No,Medium
2025-04-03,Thursday,20,Cardiology,7,11,35,No,Medium
2025-09-06,Monday,1,Pediatrics,11,6,10,No,Low
2025-09-01,Sunday,19,Cardiology,15,17,37,Yes,Medium
2025-02-18,Monday,9,Surgery,6,8,17,Yes,Low
2025-07-27,Wednesday,20,Emergency,6,26,47,Yes,High
2025-09-19,Monday,23,Surgery,6,17,49,No,Medium
2025-07-24,Wednesday,15,Radiology,13,8,23,No,Low
2025-05-23,Sunday,16,Pediatrics,10,16,33,No,Medium
2025-02-02,Monday,19,Radiology,7,11,31,Yes,Medium
2025-02-22,Friday,12,Emergency,13,26,43,Yes,High
2025-05-28,Wednesday,7,Pediatrics,8,15,33,No,Medium
2025-05-30,Sunday,5,Surgery,6,3,12,No,Low
2025-07-06,Tuesday,0,Radiology,3,7,23,No,Low
2025-08-20,Tuesday,10,Pediatrics,3,9,27,No,Low
2025-01-03,Wednesday,7,Radiology,11,13,29,No,Medium
2025-09-08,Monday,18,Cardiology,4,29,52,Yes,High
2025-07-24,Saturday,6,Pediatrics,7,9,18,No,Low
2025-09-12,Saturday,2,Pediatrics,5,11,25,Yes,Medium
2025-03-22,Friday,7,Pediatrics,15,4,13,No,Low
2025-10-12,Wednesday,2,Emergency,9,19,42,No,Medium
2025-09-11,Monday,23,Cardiology,3,18,45,No,Medium
2025-02-03,Tuesday,13,Surgery,4,12,21,No,Medium
2025-07-03,Saturday,21,Cardiology,5,8,25,No,Low
2025-03-07,Wednesday,1,Emergency,9,25,54,Yes,High
2025-03-04,Tuesday,11,Surgery,14,9,17,Yes,Low
2025-02-13,Saturday,1,Pediatrics,5,1,10,No,Low
2025-03-18,Tuesday,15,Radiology,10,17,43,Yes,Medium
2025-04-25,Sunday,6,Radiology,15,0,9,Yes,Low
2025-09-16,Thursday,11,Surgery,6,15,37,No,Medium
2025-07-20,Thursday,5,Radiology,7,8,29,No,Low
2025-08-14,Sunday,20,Cardiology,4,31,58,No,High
2025-02-09,Thursday,14,Cardiology,7,27,52,Yes,High
2025-07-16,Friday,15,Surgery,7,2,8,Yes,Low
2025-01-04,Wednesday,23,Cardiology,14,23,39,No,High
2025-10-14,Sunday,13,Emergency,4,32,60,Yes,High
2025-08-08,Thursday,9,Emergency,6,17,28,No,Medium
2025-01-26,Wednesday,9,Surgery,5,7,28,No,Low
2025-08-14,Sunday,1,Pediatrics,8,0,8,Yes,Low
2025-04-22,Wednesday,6,Radiology,3,8,24,No,Low
2025-07-18,Sunday,7,Radiology,7,10,26,No,Medium
2025-04-07,Tuesday,23,Radiology,7,25,47,No,High
2025-03-29,Saturday,0,Pediatrics,12,3,20,No,Low
2025-04-29,Monday,21,Radiology,3,3,7,Yes,Low
2025-02-22,Saturday,21,Surgery,15,3,15,No,Low
2025-07-26,Thursday,6,Surgery,12,17,31,No,Medium
2025-04-13,Saturday,8,Cardiology,6,9,20,Yes,Low
2025-04-13,Saturday,2,Emergency,6,24,43,Yes,High
2025-06-26,Monday,18,Radiology,13,12,29,No,Medium
2025-08-03,Wednesday,12,Cardiology,14,9,22,Yes,Low
2025-06-17,Sunday,18,Cardiology,5,23,43,No,High
2025-10-09,Wednesday,10,Emergency,10,31,53,Yes,High
2025-02-04,Friday,5,Radiology,12,6,21,No,Low
2025-06-22,Thursday,13,Emergency,6,38,67,Yes,High
2025-05-26,Sunday,16,Emergency,3,28,54,Yes,High
2025-06-18,Saturday,5,Cardiology,12,9,24,Yes,Low
2025-09-22,Monday,7,Emergency,11,28,49,Yes,High
2025-04-07,Sunday,21,Surgery,9,17,27,Yes,Medium
2025-05-28,Wednesday,9,Pediatrics,14,5,8,No,Low
2025-04-17,Tuesday,20,Radiology,15,9,23,Yes,Low
2025-03-10,Friday,18,Pediatrics,14,13,25,Yes,Medium
2025-07-31,Tuesday,8,Pediatrics,12,8,12,No,Low
2025-01-15,Sunday,9,Pediatrics,9,3,7,No,Low
2025-07-30,Tuesday,7,Surgery,5,13,23,No,Medium
2025-01-01,Saturday,22,Pediatrics,8,35,58,No,High
2025-03-01,Saturday,0,Surgery,12,3,17,No,Low
2025-06-29,Friday,16,Emergency,11,26,42,Yes,High
2025-10-08,Sunday,17,Radiology,10,20,32,No,High
2025-06-15,Sunday,12,Pediatrics,3,12,30,Yes,Medium
2025-10-02,Friday,18,Surgery,10,24,43,Yes,High
2025-01-24,Thursday,13,Emergency,5,26,50,Yes,High
2025-06-10,Monday,8,Radiology,13,14,28,No,Medium
2025-03-30,Sunday,10,Pediatrics,4,15,37,No,Medium
2025-02-25,Wednesday,16,Pediatrics,3,1,10,No,Low
2025-09-25,Tuesday,21,Pediatrics,12,13,29,No,Medium
2025-04-08,Sunday,21,Pediatrics,13,15,28,Yes,Medium
2025-02-25,Monday,6,Pediatrics,8,13,27,No,Medium
2025-03-22,Wednesday,20,Radiology,13,21,38,Yes,High
2025-03-28,Tuesday,11,Surgery,11,12,34,No,Medium
2025-06-11,Wednesday,12,Emergency,7,40,69,Yes,High
2025-08-22,Monday,10,Cardiology,6,18,39,No,Medium
2025-04-30,Saturday,20,Pediatrics,8,25,53,Yes,High
2025-08-01,Thursday,0,Emergency,14,18,40,No,Medium
2025-03-17,Friday,10,Cardiology,13,15,36,No,Medium
2025-10-04,Monday,14,Emergency,13,27,46,Yes,High
2025-03-19,Wednesday,8,Radiology,13,0,17,Yes,Low
2025-08-27,Wednesday,4,Surgery,12,22,43,Yes,High
2025-04-24,Sunday,16,Pediatrics,7,15,34,Yes,Medium
2025-01-30,Thursday,2,Emergency,11,27,55,Yes,High
2025-04-08,Thursday,23,Radiology,6,12,26,Yes,Medium
2025-03-12,Monday,12,Radiology,13,19,42,Yes,Medium
2025-01-13,Friday,8,Cardiology,12,11,25,Yes,Medium
2025-09-26,Tuesday,8,Pediatrics,12,8,25,No,Low
2025-03-19,Wednesday,2,Pediatrics,12,13,21,No,Medium
2025-05-05,Tuesday,2,Emergency,7,29,55,Yes,High
2025-05-11,Sunday,14,Surgery,10,17,24,No,Medium
2025-09-03,Thursday,10,Emergency,9,33,60,Yes,High
2025-02-27,Wednesday,5,Pediatrics,15,17,39,Yes,Medium
2025-09-03,Saturday,21,Radiology,8,19,39,No,Medium
2025-05-07,Thursday,4,Radiology,10,7,13,Yes,Low
2025-03-07,Monday,11,Emergency,8,30,53,Yes,High
2025-05-22,Sunday,6,Cardiology,3,25,53,No,High
2025-08-20,Wednesday,19,Pediatrics,15,8,29,Yes,Low
2025-01-19,Saturday,15,Pediatrics,14,20,44,Yes,High
2025-04-30,Tuesday,7,Surgery,8,2,15,Yes,Low
2025-06-25,Tuesday,10,Surgery,13,7,22,Yes,Low
2025-07-16,Wednesday,22,Radiology,3,10,19,Yes,Medium
2025-07-04,Wednesday,12,Pediatrics,11,14,33,No,Medium
2025-02-02,Thursday,10,Surgery,7,12,26,Yes,Medium
2025-05-13,Tuesday,8,Cardiology,11,16,35,Yes,Medium
2025-06-27,Thursday,18,Surgery,13,22,34,Yes,High
2025-06-20,Friday,11,Emergency,13,16,36,No,Medium
2025-02-02,Thursday,9,Pediatrics,12,4,18,Yes,Low
2025-03-07,Thursday,5,Radiology,13,3,14,No,Low
2025-08-26,Thursday,2,Radiology,5,4,21,No,Low
2025-02-05,Saturday,4,Surgery,5,10,23,Yes,Medium
2025-08-02,Saturday,17,Surgery,13,14,32,Yes,Medium
2025-09-10,Saturday,14,Pediatrics,12,9,27,No,Low
2025-02-25,Wednesday,13,Emergency,9,33,59,Yes,High
2025-03-01,Thursday,11,Pediatrics,12,11,22,Yes,Medium
2025-04-04,Thursday,17,Pediatrics,10,2,5,No,Low
2025-04-18,Tuesday,19,Pediatrics,9,13,29,Yes,Medium
2025-04-18,Sunday,23,Surgery,5,21,43,No,High
2025-04-28,Wednesday,19,Surgery,14,17,37,No,Medium
2025-03-08,Sunday,12,Surgery,7,21,35,No,High
2025-05-09,Saturday,22,Surgery,6,23,37,Yes,High
2025-08-05,Saturday,19,Cardiology,5,10,22,No,Medium
2025-09-12,Sunday,5,Emergency,10,21,43,Yes,High
2025-05-06,Saturday,9,Surgery,6,15,27,No,Medium
2025-08-15,Tuesday,20,Radiology,14,15,24,Yes,Medium
2025-10-14,Wednesday,7,Surgery,6,5,26,Yes,Low
2025-06-06,Thursday,4,Pediatrics,4,5,10,No,Low
2025-03-06,Tuesday,16,Emergency,15,41,64,Yes,High
2025-02-28,Tuesday,16,Surgery,15,20,40,Yes,High
2025-01-15,Wednesday,22,Emergency,4,40,61,Yes,High
2025-08-30,Thursday,10,Cardiology,14,16,31,Yes,Medium
2025-01-08,Thursday,0,Emergency,5,18,38,No,Medium
2025-04-22,Sunday,3,Emergency,5,32,57,Yes,High
2025-09-19,Sunday,20,Radiology,14,19,38,No,Medium
2025-08-02,Thursday,3,Pediatrics,11,10,26,Yes,Medium
2025-04-07,Saturday,6,Radiology,13,9,25,No,Low
2025-10-04,Tuesday,16,Emergency,7,35,58,Yes,High
2025-07-30,Monday,13,Surgery,14,15,41,Yes,Medium
2025-10-02,Sunday,18,Surgery,8,3,14,Yes,Low
2025-10-02,Wednesday,12,Radiology,11,19,45,Yes,Medium
2025-01-10,Sunday,19,Radiology,14,14,30,Yes,Medium
2025-01-16,Friday,14,Radiology,4,8,18,No,Low
2025-06-03,Tuesday,3,Pediatrics,15,0,5,Yes,Low
2025-05-08,Thursday,3,Cardiology,12,21,39,Yes,High
2025-01-20,Thursday,10,Pediatrics,13,1,23,No,Low
2025-07-30,Sunday,12,Radiology,4,10,28,Yes,Medium
2025-09-13,Monday,14,Radiology,4,11,23,Yes,Medium
2025-05-06,Monday,0,Surgery,8,0,13,No,Low
2025-03-05,Thursday,5,Radiology,15,12,25,No,Medium
2025-03-08,Saturday,21,Radiology,3,10,32,No,Medium
2025-06-26,Wednesday,3,Emergency,10,33,59,Yes,High
2025-06-05,Saturday,22,Surgery,14,21,43,Yes,High
2025-04-06,Monday,19,Emergency,8,35,67,Yes,High
2025-01-20,Wednesday,17,Cardiology,13,27,53,Yes,High
2025-03-31,Friday,15,Radiology,14,6,11,No,Low
2025-10-07,Monday,20,Radiology,15,5,21,Yes,Low
2025-01-10,Friday,17,Cardiology,10,10,17,Yes,Medium
2025-03-11,Saturday,0,Radiology,14,12,22,No,Medium
2025-06-20,Tuesday,9,Cardiology,12,20,34,Yes,High
2025-05-28,Friday,14,Radiology,5,0,11,Yes,Low
2025-10-06,Friday,8,Pediatrics,10,22,34,No,High
2025-02-07,Saturday,22,Pediatrics,7,22,39,No,High
2025-06-30,Sunday,13,Pediatrics,12,18,32,Yes,Medium
2025-01-26,Wednesday,12,Cardiology,5,11,31,No,Medium
2025-09-09,Friday,22,Cardiology,5,25,54,Yes,High
2025-03-24,Saturday,21,Surgery,13,15,27,No,Medium
2025-04-20,Saturday,4,Radiology,11,3,9,No,Low
2025-01-25,Saturday,1,Cardiology,7,21,39,No,High
2025-10-10,Saturday,16,Cardiology,6,19,40,No,Medium
2025-06-03,Wednesday,4,Cardiology,14,3,22,No,Low
2025-05-24,Thursday,23,Pediatrics,13,29,48,Yes,High
2025-01-15,Sunday,20,Pediatrics,14,13,18,Yes,Medium
2025-01-23,Tuesday,7,Pediatrics,15,11,25,Yes,Medium
2025-05-11,Wednesday,0,Radiology,9,0,6,Yes,Low
2025-02-28,Wednesday,12,Radiology,7,8,23,Yes,Low
2025-02-01,Wednesday,17,Radiology,14,11,29,No,Medium
2025-06-10,Tuesday,5,Surgery,6,0,13,Yes,Low
2025-07-09,Friday,5,Pediatrics,15,10,22,No,Medium
2025-08-13,Tuesday,11,Cardiology,4,14,23,Yes,Medium
2025-01-19,Sunday,22,Emergency,7,29,55,Yes,High
2025-08-06,Thursday,7,Emergency,13,50,80,Yes,High
2025-08-26,Saturday,4,Surgery,9,7,28,Yes,Low
2025-06-30,Thursday,1,Cardiology,8,11,18,Yes,Medium
2025-06-28,Sunday,15,Cardiology,14,13,36,Yes,Medium
2025-02-10,Sunday,20,Radiology,7,18,31,No,Medium
2025-01-03,Thursday,3,Surgery,4,14,33,No,Medium
2025-09-02,Tuesday,13,Cardiology,5,28,47,Yes,High
2025-02-11,Monday,19,Cardiology,14,18,41,Yes,Medium
2025-06-01,Tuesday,5,Radiology,3,12,25,Yes,Medium
2025-05-27,Sunday,17,Emergency,9,35,70,Yes,High
2025-03-24,Saturday,17,Cardiology,9,16,30,Yes,Medium
2025-09-14,Wednesday,15,Emergency,11,28,60,Yes,High
2025-07-29,Sunday,11,Pediatrics,13,7,25,No,Low
2025-03-26,Monday,13,Cardiology,10,8,22,Yes,Low
2025-06-03,Wednesday,6,Surgery,10,18,34,Yes,Medium
2025-06-05,Sunday,10,Pediatrics,13,8,23,Yes,Low
2025-08-13,Friday,3,Surgery,6,7,19,No,Low
2025-07-07,Tuesday,6,Radiology,13,18,39,Yes,Medium
2025-07-28,Sunday,19,Emergency,9,36,62,Yes,High
2025-02-23,Friday,12,Surgery,8,13,24,No,Medium
2025-03-13,Thursday,3,Emergency,7,25,47,Yes,High
2025-06-11,Sunday,1,Surgery,14,8,22,Yes,Low
2025-05-26,Saturday,9,Surgery,14,6,21,Yes,Low
2025-08-27,Thursday,11,Pediatrics,7,7,20,Yes,Low
2025-09-17,Thursday,23,Cardiology,8,18,34,No,Medium
2025-08-24,Monday,4,Radiology,15,8,14,No,Low
2025-08-23,Wednesday,14,Emergency,11,23,41,Yes,High
2025-01-11,Monday,22,Cardiology,8,24,38,No,High
2025-02-27,Sunday,19,Cardiology,7,23,48,No,High
2025-02-09,Thursday,2,Pediatrics,8,10,26,No,Medium
2025-07-17,Thursday,20,Surgery,14,18,36,Yes,Medium
2025-06-28,Thursday,18,Radiology,8,9,33,No,Low
2025-10-04,Monday,19,Pediatrics,6,14,36,No,Medium
2025-09-22,Friday,5,Pediatrics,5,11,27,Yes,Medium
2025-08-05,Friday,1,Surgery,10,0,8,No,Low
2025-08-27,Tuesday,22,Radiology,4,15,30,Yes,Medium
2025-05-16,Tuesday,19,Radiology,15,11,33,Yes,Medium
2025-01-14,Monday,13,Pediatrics,12,14,32,Yes,Medium
2025-01-12,Friday,16,Cardiology,10,22,41,No,High
2025-01-20,Friday,20,Emergency,5,33,59,Yes,High
2025-09-13,Wednesday,17,Pediatrics,4,7,19,Yes,Low
2025-09-29,Tuesday,7,Pediatrics,15,6,23,No,Low
2025-07-15,Monday,15,Pediatrics,8,22,53,Yes,High
2025-05-24,Tuesday,23,Cardiology,10,25,50,Yes,High
2025-06-09,Monday,12,Radiology,5,11,28,Yes,Medium
2025-09-12,Monday,2,Pediatrics,6,18,36,Yes,Medium
2025-08-10,Sunday,4,Cardiology,15,0,11,No,Low
2025-03-03,Thursday,23,Cardiology,5,20,46,No,High
2025-03-12,Sunday,3,Emergency,4,25,40,Yes,High
2025-07-31,Saturday,22,Emergency,11,30,51,Yes,High
2025-03-29,Wednesday,2,Surgery,7,4,20,No,Low
2025-04-24,Friday,16,Cardiology,10,15,35,Yes,Medium
2025-04-21,Tuesday,19,Surgery,10,17,36,Yes,Medium
2025-07-27,Wednesday,1,Radiology,9,5,12,Yes,Low
2025-06-07,Thursday,6,Cardiology,11,12,26,No,Medium
2025-03-07,Wednesday,12,Pediatrics,10,5,10,No,Low
2025-09-10,Friday,16,Surgery,7,27,45,Yes,High
2025-10-01,Friday,6,Surgery,6,19,37,Yes,Medium
2025-07-20,Monday,12,Surgery,9,15,33,No,Medium
2025-03-16,Tuesday,18,Pediatrics,7,17,38,No,Medium
2025-04-18,Saturday,11,Emergency,8,40,71,Yes,High
2025-09-13,Monday,3,Cardiology,9,11,21,Yes,Medium
2025-02-09,Sunday,3,Cardiology,7,19,45,No,Medium
2025-08-31,Monday,15,Surgery,8,6,15,Yes,Low
2025-01-28,Monday,9,Emergency,4,19,37,No,Medium
2025-06-12,Wednesday,6,Surgery,12,20,36,Yes,High
2025-01-12,Thursday,1,Emergency,13,24,48,Yes,High
2025-06-14,Thursday,17,Surgery,3,5,9,No,Low
2025-07-06,Tuesday,0,Pediatrics,7,12,23,No,Medium
2025-03-16,Wednesday,8,Surgery,9,1,12,No,Low
2025-04-18,Wednesday,9,Pediatrics,15,22,44,Yes,High
2025-06-17,Friday,11,Surgery,11,7,21,Yes,Low
2025-07-13,Tuesday,2,Surgery,8,3,16,No,Low
2025-09-05,Sunday,23,Surgery,5,13,35,Yes,Medium
2025-05-27,Friday,8,Surgery,15,8,20,No,Low
2025-07-22,Tuesday,11,Radiology,8,13,30,Yes,Medium
2025-03-18,Sunday,0,Surgery,3,0,14,No,Low
2025-05-14,Tuesday,12,Cardiology,10,22,45,No,High
2025-08-03,Sunday,19,Cardiology,10,14,23,No,Medium
2025-04-29,Friday,16,Emergency,11,29,50,Yes,High
2025-06-18,Saturday,18,Emergency,4,28,49,Yes,High
2025-05-30,Monday,9,Surgery,3,7,15,No,Low
2025-10-06,Thursday,12,Radiology,8,14,37,Yes,Medium
2025-06-14,Monday,5,Cardiology,11,19,39,No,Medium
2025-06-21,Wednesday,14,Radiology,7,6,15,Yes,Low
2025-02-17,Tuesday,17,Cardiology,15,25,53,Yes,High
2025-03-21,Sunday,23,Cardiology,6,25,44,Yes,High
2025-08-03,Saturday,3,Emergency,5,34,50,Yes,High
2025-04-28,Friday,16,Cardiology,4,19,34,No,Medium
2025-03-03,Tuesday,16,Surgery,10,11,22,No,Medium
2025-08-31,Saturday,3,Emergency,9,32,53,Yes,High
2025-07-15,Friday,4,Pediatrics,4,16,37,Yes,Medium
2025-06-09,Sunday,23,Radiology,14,17,31,Yes,Medium
2025-01-02,Wednesday,12,Surgery,15,15,34,No,Medium
2025-08-09,Friday,11,Cardiology,14,7,18,No,Low
2025-06-21,Tuesday,10,Surgery,9,13,28,No,Medium
2025-07-03,Sunday,12,Emergency,10,38,69,Yes,High
2025-04-18,Saturday,10,Pediatrics,4,12,27,No,Medium
2025-06-08,Thursday,3,Surgery,9,15,23,Yes,Medium
2025-08-28,Wednesday,23,Cardiology,14,14,37,Yes,Medium
2025-03-21,Saturday,14,Cardiology,4,18,33,Yes,Medium
2025-01-09,Sunday,13,Radiology,11,9,26,No,Low
2025-01-04,Sunday,13,Surgery,9,15,31,Yes,Medium
2025-05-29,Friday,5,Emergency,13,28,46,Yes,High
2025-07-24,Friday,5,Cardiology,8,18,41,No,Medium
2025-02-16,Wednesday,1,Emergency,13,18,39,No,Medium
2025-02-07,Saturday,2,Emergency,12,27,52,Yes,High
2025-08-04,Friday,11,Radiology,4,8,30,Yes,Low
2025-07-26,Friday,11,Surgery,4,12,27,No,Medium
2025-07-26,Sunday,6,Surgery,7,20,44,Yes,High
2025-10-02,Thursday,22,Radiology,14,10,26,Yes,Medium
2025-05-16,Sunday,13,Cardiology,12,19,42,Yes,Medium
2025-08-11,Thursday,7,Cardiology,15,24,55,No,High
2025-08-14,Tuesday,7,Radiology,9,13,21,Yes,Medium
2025-08-21,Wednesday,19,Pediatrics,14,29,52,Yes,High
2025-04-18,Sunday,9,Pediatrics,8,8,15,Yes,Low
2025-08-28,Saturday,21,Surgery,9,20,29,No,High
2025-06-08,Sunday,3,Pediatrics,4,6,21,Yes,Low
2025-07-29,Thursday,14,Pediatrics,5,21,46,No,High
2025-01-31,Monday,19,Emergency,9,31,49,Yes,High
2025-10-05,Sunday,10,Radiology,11,5,14,No,Low
2025-09-09,Sunday,22,Pediatrics,5,21,42,Yes,High
2025-02-07,Sunday,5,Surgery,3,4,10,Yes,Low
2025-07-27,Sunday,23,Cardiology,6,23,35,Yes,High
2025-03-07,Monday,10,Emergency,7,30,63,Yes,High
2025-09-02,Sunday,13,Emergency,12,32,51,Yes,High
2025-02-01,Monday,1,Cardiology,4,11,30,Yes,Medium
2025-07-24,Friday,6,Radiology,15,6,15,Yes,Low
2025-09-15,Saturday,11,Emergency,11,37,62,Yes,High
2025-06-22,Monday,4,Emergency,5,31,52,Yes,High
2025-02-21,Tuesday,2,Surgery,5,5,21,Yes,Low
2025-07-22,Wednesday,8,Surgery,4,0,12,Yes,Low
2025-06-08,Thursday,6,Emergency,12,25,51,Yes,High
2025-04-17,Monday,19,Surgery,3,16,34,Yes,Medium
2025-03-25,Monday,0,Pediatrics,4,2,13,No,Low
2025-01-31,Thursday,9,Radiology,14,18,32,No,Medium
2025-07-09,Friday,22,Surgery,8,18,34,Yes,Medium
2025-02-08,Thursday,17,Surgery,14,17,30,No,Medium
2025-03-03,Saturday,1,Cardiology,11,16,31,No,Medium
2025-07-10,Monday,5,Surgery,4,6,15,Yes,Low
2025-02-13,Friday,21,Emergency,6,36,59,Yes,High
2025-09-06,Tuesday,22,Pediatrics,9,26,57,Yes,High
2025-08-01,Friday,19,Radiology,15,20,49,Yes,High
2025-07-05,Friday,4,Emergency,8,26,48,Yes,High
2025-08-17,Wednesday,2,Radiology,10,1,7,No,Low
2025-01-04,Tuesday,17,Radiology,14,13,33,No,Medium
2025-07-27,Wednesday,4,Surgery,10,9,21,Yes,Low
2025-09-01,Monday,7,Surgery,8,3,12,Yes,Low
2025-05-31,Thursday,4,Radiology,3,1,8,No,Low
2025-09-08,Wednesday,20,Cardiology,14,23,48,Yes,High
2025-08-21,Thursday,8,Pediatrics,4,5,20,Yes,Low
2025-07-09,Saturday,5,Emergency,10,46,84,Yes,High
2025-06-16,Thursday,23,Pediatrics,11,17,44,No,Medium
2025-04-08,Sunday,13,Surgery,10,23,37,Yes,High
2025-07-01,Thursday,12,Pediatrics,10,17,33,Yes,Medium
2025-04-06,Tuesday,11,Pediatrics,9,17,39,No,Medium
2025-02-11,Wednesday,17,Radiology,8,18,51,No,Medium
2025-10-10,Thursday,9,Surgery,9,7,16,Yes,Low
2025-02-20,Tuesday,8,Surgery,10,13,23,Yes,Medium
2025-01-28,Tuesday,17,Pediatrics,13,16,35,No,Medium
2025-02-08,Thursday,16,Radiology,15,13,30,Yes,Medium
2025-05-26,Thursday,0,Surgery,7,3,7,No,Low
2025-09-24,Saturday,23,Cardiology,7,27,55,Yes,High
2025-07-24,Tuesday,16,Cardiology,9,18,36,Yes,Medium
2025-06-07,Monday,22,Surgery,3,21,40,No,High
2025-03-28,Tuesday,15,Cardiology,13,22,39,No,High
2025-03-10,Tuesday,21,Radiology,3,13,24,Yes,Medium
2025-04-06,Monday,15,Cardiology,3,14,27,No,Medium
2025-06-03,Sunday,8,Pediatrics,13,24,48,Yes,High
2025-09-11,Thursday,8,Pediatrics,8,9,33,No,Low
2025-04-26,Sunday,4,Emergency,12,19,34,No,Medium
2025-08-13,Friday,3,Radiology,4,7,17,No,Low
2025-04-15,Tuesday,17,Cardiology,5,15,29,Yes,Medium
2025-05-26,Wednesday,3,Pediatrics,8,11,31,No,Medium
2025-03-21,Tuesday,12,Radiology,14,10,24,No,Medium
2025-04-03,Thursday,6,Radiology,8,0,8,Yes,Low
2025-01-28,Sunday,8,Cardiology,11,22,41,No,High
2025-01-15,Tuesday,14,Cardiology,11,15,31,Yes,Medium
2025-02-11,Saturday,13,Surgery,15,2,12,No,Low
2025-05-02,Tuesday,1,Pediatrics,7,8,18,No,Low
2025-08-15,Sunday,21,Radiology,12,12,27,No,Medium
2025-02-13,Friday,8,Emergency,15,21,43,Yes,High
2025-05-15,Wednesday,14,Surgery,11,16,23,Yes,Medium
2025-04-20,Friday,9,Radiology,15,18,29,No,Medium
2025-08-07,Sunday,15,Cardiology,7,17,40,No,Medium
2025-02-06,Sunday,18,Cardiology,13,25,38,No,High
2025-08-25,Wednesday,17,Emergency,7,38,55,Yes,High
2025-04-11,Sunday,13,Radiology,5,11,30,No,Medium
2025-09-05,Wednesday,22,Surgery,14,28,51,No,High
2025-06-27,Friday,17,Cardiology,9,25,48,No,High
2025-06-05,Wednesday,4,Pediatrics,6,16,25,Yes,Medium
2025-08-05,Monday,0,Radiology,5,6,26,No,Low
2025-08-12,Monday,12,Surgery,5,16,43,No,Medium
2025-10-14,Saturday,16,Radiology,14,14,36,No,Medium
2025-05-11,Wednesday,12,Surgery,6,9,19,No,Low
2025-10-02,Tuesday,3,Pediatrics,9,8,19,No,Low
2025-04-01,Monday,3,Radiology,10,9,24,Yes,Low
2025-04-23,Thursday,9,Cardiology,8,15,35,No,Medium
2025-06-05,Sunday,23,Cardiology,3,25,45,No,High
2025-08-08,Saturday,0,Cardiology,3,15,28,Yes,Medium
2025-08-11,Friday,12,Emergency,11,34,60,Yes,High
2025-01-23,Wednesday,15,Cardiology,9,26,50,No,High
2025-05-02,Monday,6,Surgery,8,6,12,No,Low
2025-08-19,Wednesday,4,Emergency,15,20,39,No,High
2025-03-26,Sunday,19,Radiology,10,12,26,No,Medium
